"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","multiv_log_score"
"6042","noroBE",11,2,"naive",329,3.74186452983243,7.45425278756533,2,5,0,10,8,3.34662410336867,2.08113882416957
"6043","noroBE",11,3,"naive",329,2.99152359754709,5.36432907209188,1,4,0,9,2,1.63693105096034,2.74622410042606
"6044","noroBE",11,4,"naive",329,3.3258516647773,6.25865553507071,1,5,0,9,4,2.03877102204224,1.84063728753988
"6045","noroBE",12,1,"naive",329,3.11189702352133,5.67949901701098,1,4,0,9,4,2.06686318611768,2.4203487564966
"6046","noroBE",12,2,"naive",329,2.64883087126922,4.50914261822017,1,4,0,8,0,2.00643507168919,2.08113882416957
"6047","noroBE",12,3,"naive",329,2.1176715496079,3.30670609854834,1,3,0,7,1,1.37606549519669,2.74622410042606
"6048","noroBE",12,4,"naive",329,2.35433925859383,3.82399413104564,1,3,0,7,2,1.54486095912852,1.84063728753988
"6049","noroBE",1,1,"naive",330,2.53417552870374,4.2397605101177,1,4,0,8,3,1.82227773951586,2.07966915561279
"6050","noroBE",1,2,"naive",330,2.02650499717819,3.11717993940246,1,3,0,6,0,1.62140041664444,2.74079194111471
"6051","noroBE",1,3,"naive",330,2.25287304286895,3.60082189853351,1,3,0,7,2,1.53687455979002,1.8399224920426
"6052","noroBE",1,4,"naive",330,2.11685772739862,3.3069573520467,1,3,0,7,1,1.37584899944924,1.8081339106872
"6053","noroBE",2,1,"naive",330,1.76972746493474,2.60151567306189,1,3,0,6,1,1.26509667879668,2.07966915561279
"6054","noroBE",2,2,"naive",330,1.41519855697139,1.94710436391032,0,2,0,5,2,1.60263031379894,2.74079194111471
"6055","noroBE",2,3,"naive",330,1.57328142972624,2.23065586460827,0,2,0,5,3,2.13269179558745,1.8399224920426
"6056","noroBE",2,4,"naive",330,1.47829588641515,2.05868961939594,0,2,0,5,2,1.58518589510394,1.8081339106872
"6057","noroBE",3,1,"naive",330,2.67677591248523,4.57971115167895,1,4,0,8,2,1.58448836083973,2.07966915561279
"6058","noroBE",3,2,"naive",330,2.14053829402741,3.35741332791962,1,3,0,7,3,1.8921799726469,2.74079194111471
"6059","noroBE",3,3,"naive",330,2.37964427749151,3.88356193977563,1,3,0,7,3,1.84300199106937,1.8399224920426
"6060","noroBE",3,4,"naive",330,2.23597525533571,3.56377922791561,1,3,0,7,3,1.8697712329363,1.8081339106872
"6061","noroBE",4,1,"naive",330,2.26270695867105,3.62244924081635,1,3,0,7,0,1.7719087311318,2.07966915561279
"6062","noroBE",4,2,"naive",330,1.80941963449637,2.67893763047993,1,3,0,6,2,1.53398898194742,2.74079194111471
"6063","noroBE",4,3,"naive",330,2.01153844844736,3.08616274051695,1,3,0,6,0,1.61165794381471,1.8399224920426
"6064","noroBE",4,4,"naive",330,1.89009350617142,2.83887576987176,1,3,0,6,4,2.54279234033263,1.8081339106872
"6065","noroBE",5,1,"naive",330,2.39764886280661,3.92441014847624,1,3,0,7,2,1.54936060083778,2.07966915561279
"6066","noroBE",5,2,"naive",330,1.91732867235189,2.89365075256715,1,3,0,6,4,2.52287220577196,2.74079194111471
"6067","noroBE",5,3,"naive",330,2.13150132186991,3.33812318493605,1,3,0,7,2,1.5301736620241,1.8399224920426
"6068","noroBE",5,4,"naive",330,2.00281372199062,3.06813620829461,1,3,0,6,2,1.52750971584131,1.8081339106872
"6069","noroBE",6,1,"naive",330,2.43427107866191,4.00802873554925,1,3,0,7,4,2.24410934165508,2.07966915561279
"6070","noroBE",6,2,"naive",330,1.94661437201946,2.95298934612226,1,3,0,6,16,12.3251908468261,2.74079194111471
"6071","noroBE",6,3,"naive",330,2.16405834167222,3.40782212700762,1,3,0,7,5,2.93640753979125,1.8399224920426
"6072","noroBE",6,4,"naive",330,2.03340513910031,3.13152010678488,1,3,0,6,0,1.62588358715646,1.8081339106872
"6073","noroBE",7,1,"naive",330,4.46001389153354,9.74291401693496,2,6,0,12,2,1.97225202900053,2.07966915561279
"6074","noroBE",7,2,"naive",330,3.56654080836304,6.94481093376719,2,5,0,10,2,1.75641241710317,2.74079194111471
"6075","noroBE",7,3,"naive",330,3.96493650627134,8.14009004961549,2,6,0,11,4,2.00622535681987,1.8399224920426
"6076","noroBE",7,4,"naive",330,3.72555679891174,7.41178617171107,2,5,0,10,4,2.01105204775439,1.8081339106872
"6077","noroBE",8,1,"naive",330,3.05215213570446,5.52622412469063,1,4,0,9,5,2.44047042554308,2.07966915561279
"6078","noroBE",8,2,"naive",330,2.44071552467283,4.02281688757832,1,4,0,7,6,3.28878912558736,2.74079194111471
"6079","noroBE",8,3,"naive",330,2.71335240648491,4.66864782871651,1,4,0,8,2,1.58998597940275,1.8399224920426
"6080","noroBE",8,4,"naive",330,2.54953603666399,4.27585995340241,1,4,0,8,2,1.56687944596831,1.8081339106872
"6081","noroBE",9,1,"naive",330,2.29507715474688,3.69400256082925,1,3,0,7,0,1.79207417852899,2.07966915561279
"6082","noroBE",9,2,"naive",330,1.83530512007709,2.72987965203039,1,3,0,6,1,1.28483777906012,2.74079194111471
"6083","noroBE",9,3,"naive",330,2.04031543777016,3.1459067280532,1,3,0,6,1,1.35026132528667,1.8399224920426
"6084","noroBE",9,4,"naive",330,1.91713310896308,2.89325603384315,1,3,0,6,2,1.52867279203403,1.8081339106872
"6085","noroBE",10,1,"naive",330,4.94942497704517,11.4553562139796,2,7,0,13,0,3.15979026657535,2.07966915561279
"6086","noroBE",10,2,"naive",330,3.95790833568307,8.11827340296685,2,5,0,11,1,2.04768718112625,2.74079194111471
"6087","noroBE",10,3,"naive",330,4.40002122275677,9.54175421256529,2,6,0,12,2,1.95713279794562,1.8399224920426
"6088","noroBE",10,4,"naive",330,4.13437364151213,8.67399283811354,2,6,0,11,0,2.79006518886376,1.8081339106872
"6089","noroBE",11,1,"naive",330,3.73937473799389,7.45299897047302,2,5,0,10,8,3.34790579904444,2.07966915561279
"6090","noroBE",11,2,"naive",330,2.99026705413048,5.36502817089642,1,4,0,9,2,1.63693354004509,2.74079194111471
"6091","noroBE",11,3,"naive",330,3.32429085870018,6.25922262058084,1,5,0,9,4,2.03936895338648,1.8399224920426
"6092","noroBE",11,4,"naive",330,3.12358959357899,5.7148312222978,1,4,0,9,1,1.73965098447796,1.8081339106872
"6093","noroBE",12,1,"naive",330,2.64987084292983,4.5147443986323,1,4,0,8,0,2.00629571588413,2.07966915561279
"6094","noroBE",12,2,"naive",330,2.11902310800898,3.31155873642144,1,3,0,7,1,1.37658051281877,2.74079194111471
"6095","noroBE",12,3,"naive",330,2.35572576623162,3.82956272115386,1,3,0,7,2,1.54528799959296,1.8399224920426
"6096","noroBE",12,4,"naive",330,2.2135008040795,3.51474661876634,1,3,0,7,2,1.53429469832807,1.8081339106872
"6097","noroBE",1,1,"naive",331,2.02860038887798,3.12402367650707,1,3,0,6,0,1.62206874332679,2.73785257824379
"6098","noroBE",1,2,"naive",331,2.25520130652966,3.60901714137978,1,3,0,7,2,1.53745472180714,1.83934555794498
"6099","noroBE",1,3,"naive",331,2.11907000131205,3.31437728910202,1,3,0,7,1,1.37667616923903,1.80878210269027
"6100","noroBE",1,4,"naive",331,1.92661926286407,2.9146734362543,1,3,0,6,2,1.52884071803583,2.0249069152118
"6101","noroBE",2,1,"naive",331,1.41455967229346,1.94719688578091,0,2,0,5,2,1.60319532706492,2.73785257824379
"6102","noroBE",2,2,"naive",331,1.57257034880332,2.23084802282508,0,2,0,5,3,2.13342554187129,1.83934555794498
"6103","noroBE",2,3,"naive",331,1.47764487429721,2.05884955582966,0,2,0,5,2,1.58573502972937,1.80878210269027
"6104","noroBE",2,4,"naive",331,1.34344739755209,1.82387759073182,0,2,0,5,0,1.14853201852592,2.0249069152118
"6105","noroBE",3,1,"naive",331,2.1401550305829,3.35936759397494,1,3,0,7,3,1.89273492275533,2.73785257824379
"6106","noroBE",3,2,"naive",331,2.37921694563813,3.88602193418356,1,3,0,7,3,1.84356901134356,1.83934555794498
"6107","noroBE",3,3,"naive",331,2.23559965202101,3.56598369519926,1,3,0,7,3,1.87032735721919,1.80878210269027
"6108","noroBE",3,4,"naive",331,2.03256586661558,3.13227597421847,1,3,0,6,6,3.7217628461255,2.0249069152118
"6109","noroBE",4,1,"naive",331,1.80591758614432,2.67404768722194,1,3,0,6,2,1.53465959510916,2.73785257824379
"6110","noroBE",4,2,"naive",331,2.00764414819529,3.08055202848391,1,3,0,6,0,1.60843599780901,1.83934555794498
"6111","noroBE",4,3,"naive",331,1.88645620035444,2.83374502311981,1,3,0,6,4,2.54564404168039,1.80878210269027
"6112","noroBE",4,4,"naive",331,1.71513109614213,2.49817047379854,1,3,0,6,5,3.40835278428802,2.0249069152118
"6113","noroBE",5,1,"naive",331,1.9175429305182,2.8963095562845,1,3,0,6,4,2.5228780106481,2.73785257824379
"6114","noroBE",5,2,"naive",331,2.13173838767882,3.34138015041072,1,3,0,7,2,1.53060478676388,1.83934555794498
"6115","noroBE",5,3,"naive",331,2.0030597068635,3.07107322641924,1,3,0,6,2,1.52793390088022,1.80878210269027
"6116","noroBE",5,4,"naive",331,1.82114484822147,2.70397659032965,1,3,0,6,0,1.48488179910348,2.0249069152118
"6117","noroBE",6,1,"naive",331,1.95065343301255,2.96351290383002,1,3,0,6,16,12.2965318883089,2.73785257824379
"6118","noroBE",6,2,"naive",331,2.1685474353821,3.42032399112655,1,3,0,7,5,2.93262421406663,1.83934555794498
"6119","noroBE",6,3,"naive",331,2.03764684041076,3.14286189348453,1,3,0,6,0,1.6279385138033,1.80878210269027
"6120","noroBE",6,4,"naive",331,1.85259083051471,2.76617377009695,1,3,0,6,5,3.24013664143787,2.0249069152118
"6121","noroBE",7,1,"naive",331,3.56356111578962,6.9438777569289,2,5,0,10,2,1.75593618034866,2.73785257824379
"6122","noroBE",7,2,"naive",331,3.96162187895079,8.13930026799307,2,6,0,11,4,2.00686532970179,1.83934555794498
"6123","noroBE",7,3,"naive",331,3.72248546323537,7.41102957382909,2,5,0,10,4,2.0117858488288,1.80878210269027
"6124","noroBE",7,4,"naive",331,3.38441495314465,6.43340615351156,2,5,0,10,2,1.71646037703381,2.0249069152118
"6125","noroBE",8,1,"naive",331,2.44618666764797,4.03901198570295,1,4,0,7,6,3.28367575273733,2.73785257824379
"6126","noroBE",8,2,"naive",331,2.71943326006479,4.68798017894603,1,4,0,8,2,1.59128449869591,1.83934555794498
"6127","noroBE",8,3,"naive",331,2.55527940024175,4.29334333620964,1,4,0,8,2,1.5680090477868,1.80878210269027
"6128","noroBE",8,4,"naive",331,2.32321278271003,3.75991558130776,1,3,0,7,3,1.85307678194997,2.0249069152118
"6129","noroBE",9,1,"naive",331,1.83180297508351,2.72499838096681,1,3,0,6,1,1.28391966939829,2.73785257824379
"6130","noroBE",9,2,"naive",331,2.03642101488415,3.14030669794041,1,3,0,6,1,1.34907642095446,1.83934555794498
"6131","noroBE",9,3,"naive",331,1.91349600152676,2.88813565920978,1,3,0,6,2,1.52920235182873,1.80878210269027
"6132","noroBE",9,4,"naive",331,1.73971518339283,2.54536306253011,1,3,0,6,1,1.2564646329165,2.0249069152118
"6133","noroBE",10,1,"naive",331,3.9497680988339,8.10248338190567,2,5,0,11,1,2.04412554630351,2.73785257824379
"6134","noroBE",10,2,"naive",331,4.39096937268467,9.52324268779264,2,6,0,12,2,1.95481945040945,1.83934555794498
"6135","noroBE",10,3,"naive",331,4.12591614211788,8.65728853307366,2,6,0,11,0,2.7841700198654,1.80878210269027
"6136","noroBE",10,4,"naive",331,3.75120666681345,7.49688900959173,2,5,0,10,2,1.79900802725062,2.0249069152118
"6137","noroBE",11,1,"naive",331,3.00083472567324,5.39786276489743,1,4,0,9,2,1.63920922685613,2.73785257824379
"6138","noroBE",11,2,"naive",331,3.33603721616212,6.29848520565587,1,5,0,9,4,2.03870497113597,1.83934555794498
"6139","noroBE",11,3,"naive",331,3.13466313076417,5.75025941822572,1,4,0,9,1,1.74350254396284,1.80878210269027
"6140","noroBE",11,4,"naive",331,2.84997775749774,5.01205846605648,1,4,0,8,3,1.80141418100297,2.0249069152118
"6141","noroBE",12,1,"naive",331,2.11498043657687,3.30567856128157,1,3,0,7,1,1.3752960760684,2.73785257824379
"6142","noroBE",12,2,"naive",331,2.35123027186788,3.82279472914767,1,3,0,7,2,1.54528175078068,1.83934555794498
"6143","noroBE",12,3,"naive",331,2.20930234514586,3.50857191709171,1,3,0,7,2,1.53446040745913,1.80878210269027
"6144","noroBE",12,4,"naive",331,2.00865684145088,3.08264738432926,1,3,0,6,1,1.33995217487108,2.0249069152118
"6145","noroBE",1,1,"naive",332,2.2485982011903,3.60308891620685,1,3,0,7,2,1.53816004865974,1.83764854259086
"6146","noroBE",1,2,"naive",332,2.11258670978748,3.30817430713655,1,3,0,7,1,1.37471881389819,1.8097024906803
"6147","noroBE",1,3,"naive",332,1.9207307400193,2.9090227597854,1,3,0,6,2,1.53018114141792,2.02222038105912
"6148","noroBE",1,4,"naive",332,1.54580823251805,2.18593140105461,0,2,0,5,1,1.2043837496917,1.83939324672414
"6149","noroBE",2,1,"naive",332,1.57289702273677,2.23565184327558,0,2,0,5,3,2.13399867997131,1.83764854259086
"6150","noroBE",2,2,"naive",332,1.47775682838269,2.06276005855236,0,2,0,5,2,1.58678310227474,1.8097024906803
"6151","noroBE",2,3,"naive",332,1.34355335731218,1.82712647666871,0,2,0,5,0,1.1475964104524,2.02222038105912
"6152","noroBE",2,4,"naive",332,1.08129463296847,1.39450808728218,0,2,0,4,2,1.75783031783691,1.83939324672414
"6153","noroBE",3,1,"naive",332,2.37916990847845,3.89553309074359,1,3,0,7,3,1.84497389712473,1.83764854259086
"6154","noroBE",3,2,"naive",332,2.23526049532427,3.57373036720583,1,3,0,7,3,1.87173253227541,1.8097024906803
"6155","noroBE",3,3,"naive",332,2.03226382397908,3.13866463978788,1,3,0,6,6,3.72031703100657,2.02222038105912
"6156","noroBE",3,4,"naive",332,1.63557029848125,2.35219330233246,0,2,0,5,1,1.22774335352951,1.83939324672414
"6157","noroBE",4,1,"naive",332,2.00652898485831,3.08508620320764,1,3,0,6,0,1.60579861727588,1.83764854259086
"6158","noroBE",4,2,"naive",332,1.88515959141617,2.83718504201072,1,3,0,6,4,2.54701102449262,1.8097024906803
"6159","noroBE",4,3,"naive",332,1.71395756694858,2.50091718205583,1,3,0,6,5,3.40871538246795,2.02222038105912
"6160","noroBE",4,4,"naive",332,1.37939673790461,1.88911559858304,0,2,0,5,4,3.06697337944665,1.83939324672414
"6161","noroBE",5,1,"naive",332,2.13477753127659,3.35561418783008,1,3,0,7,2,1.53190772979196,1.83764854259086
"6162","noroBE",5,2,"naive",332,2.00565073766426,3.0832640049849,1,3,0,6,2,1.52912577451917,1.8097024906803
"6163","noroBE",5,3,"naive",332,1.82350622946107,2.71427876243852,1,3,0,6,0,1.48482196779209,2.02222038105912
"6164","noroBE",5,4,"naive",332,1.46756173721702,2.04452089994488,0,2,0,5,0,1.23768837560716,1.83939324672414
"6165","noroBE",6,1,"naive",332,2.19833904733417,3.49295711130602,1,3,0,7,5,2.90822288592727,1.83764854259086
"6166","noroBE",6,2,"naive",332,2.06536759326173,3.20810654556963,1,3,0,6,0,1.6438722104237,1.8097024906803
"6167","noroBE",6,3,"naive",332,1.87779985902522,2.82240633515951,1,3,0,6,5,3.21105007495548,2.02222038105912
"6168","noroBE",6,4,"naive",332,1.51125736711708,2.12308512493541,0,2,0,5,1,1.19590844676575,1.83939324672414
"6169","noroBE",7,1,"naive",332,3.9534990754181,8.14062090702936,2,5,0,11,4,2.00865801339803,1.83764854259086
"6170","noroBE",7,2,"naive",332,3.7143628414646,7.41026926220572,2,5,0,10,4,2.01382862711854,1.8097024906803
"6171","noroBE",7,3,"naive",332,3.37704050495716,6.43213645068257,1,5,0,9,2,1.715550668171,2.02222038105912
"6172","noroBE",7,4,"naive",332,2.71784946496833,4.69665497775979,1,4,0,8,4,2.15246076714725,1.83939324672414
"6173","noroBE",8,1,"naive",332,2.72561662006848,4.71574847857438,1,4,0,8,2,1.59326210445144,1.83764854259086
"6174","noroBE",8,2,"naive",332,2.56075160270274,4.31740961500208,1,4,0,8,2,1.56980721889478,1.8097024906803
"6175","noroBE",8,3,"naive",332,2.32819523955049,3.78027712703659,1,3,0,7,3,1.85356081946464,2.02222038105912
"6176","noroBE",8,4,"naive",332,1.87373653850633,2.81425942061172,1,3,0,6,1,1.29724603717826,1.83939324672414
"6177","noroBE",9,1,"naive",332,2.03289713951864,3.13998763941399,1,3,0,6,1,1.34820408339218,1.83764854259086
"6178","noroBE",9,2,"naive",332,1.90993280926698,2.88714413758656,1,3,0,6,2,1.53049663301336,1.8097024906803
"6179","noroBE",9,3,"naive",332,1.73648098851268,2.54425965696376,1,3,0,6,1,1.25601242177394,2.02222038105912
"6180","noroBE",9,4,"naive",332,1.39752363604438,1.92072713296984,0,2,0,5,2,1.60946868386585,1.83939324672414
"6181","noroBE",10,1,"naive",332,4.37848095219066,9.51417619006345,2,6,0,12,2,1.95159543704109,1.83764854259086
"6182","noroBE",10,2,"naive",332,4.11363873890818,8.64683594882063,2,6,0,11,0,2.77312574717814,1.8097024906803
"6183","noroBE",10,3,"naive",332,3.74005589571752,7.48726993215953,2,5,0,10,2,1.79682891925992,2.02222038105912
"6184","noroBE",10,4,"naive",332,3.01000503257407,5.43709993389651,1,4,0,9,1,1.69664802887886,1.83939324672414
"6185","noroBE",11,1,"naive",332,3.3301303422022,6.3009396708835,1,5,0,9,4,2.04098142591507,1.83764854259086
"6186","noroBE",11,2,"naive",332,3.12869996030075,5.75098651279059,1,4,0,9,1,1.74056042433079,1.8097024906803
"6187","noroBE",11,3,"naive",332,2.84456498860174,5.01218940952404,1,4,0,8,3,1.80308493932755,2.02222038105912
"6188","noroBE",11,4,"naive",332,2.28931202364627,3.69329645817242,1,3,0,7,7,4.06787251612825,1.83939324672414
"6189","noroBE",12,1,"naive",332,2.34674238318313,3.82205191515384,1,3,0,7,2,1.54601958814155,1.83764854259086
"6190","noroBE",12,2,"naive",332,2.20479442142368,3.50702688349964,1,3,0,7,2,1.53536777974413,1.8097024906803
"6191","noroBE",12,3,"naive",332,2.0045645468808,3.08101093441744,1,3,0,6,1,1.33892479662,2.02222038105912
"6192","noroBE",12,4,"naive",332,1.61327786067037,2.31049918652179,0,2,0,5,2,1.55849530461354,1.83939324672414
"6193","noroBE",1,1,"naive",333,2.11207401525096,3.30445750992155,1,3,0,7,1,1.37446653678087,1.80996643627859
"6194","noroBE",1,2,"naive",333,1.92018108834633,2.90573881000906,1,3,0,6,2,1.52978589823697,2.02204403712079
"6195","noroBE",1,3,"naive",333,1.54541591386098,2.18380940276886,0,2,0,5,1,1.20408254633265,1.83945319802146
"6196","noroBE",1,4,"naive",333,1.59219672620438,2.26982441259207,0,2,0,5,3,2.12157987359019,1.84177860629907
"6197","noroBE",2,1,"naive",333,1.48056843715348,2.06651048213025,0,2,0,5,2,1.58570115481728,1.80996643627859
"6198","noroBE",2,2,"naive",333,1.34605108177839,1.83035811005812,0,2,0,5,0,1.14978433848657,2.02204403712079
"6199","noroBE",2,3,"naive",333,1.08333988667788,1.39704901470793,0,2,0,4,2,1.75620689895965,1.83945319802146
"6200","noroBE",2,4,"naive",333,1.11613333696414,1.44912230743338,0,2,0,4,0,0.976762053981575,1.84177860629907
"6201","noroBE",3,1,"naive",333,2.23667992009192,3.57390762721831,1,3,0,7,3,1.87096801304436,1.80996643627859
"6202","noroBE",3,2,"naive",333,2.03346589761163,3.13874377026773,1,3,0,6,6,3.71942839721174,2.02204403712079
"6203","noroBE",3,3,"naive",333,1.63659072445557,2.35253275588443,0,2,0,5,1,1.22783150756225,1.83945319802146
"6204","noroBE",3,4,"naive",333,1.6861314615976,2.44607364580563,1,2,0,5,0,1.3918758114755,1.84177860629907
"6205","noroBE",4,1,"naive",333,1.88103468747288,2.82681723854823,1,3,0,6,4,2.54995713526777,1.80996643627859
"6206","noroBE",4,2,"naive",333,1.71013288707105,2.49186401668862,1,3,0,6,5,3.41416245605262,2.02204403712079
"6207","noroBE",4,3,"naive",333,1.37636319539668,1.88272832475968,0,2,0,5,4,3.0713971081538,1.83945319802146
"6208","noroBE",4,4,"naive",333,1.4180266646173,1.95551183174307,0,2,0,5,1,1.17446395736382,1.84177860629907
"6209","noroBE",5,1,"naive",333,2.00543501243824,3.08045088003758,1,3,0,6,2,1.52871430464765,1.80996643627859
"6210","noroBE",5,2,"naive",333,1.82323079446339,2.71177897879999,1,3,0,6,0,1.48520741120736,2.02204403712079
"6211","noroBE",5,3,"naive",333,1.46738758209086,2.04294329333262,0,2,0,5,0,1.23796805757387,1.83945319802146
"6212","noroBE",5,4,"naive",333,1.51180642267425,2.12273446591477,0,2,0,5,0,1.26973756158289,1.84177860629907
"6213","noroBE",6,1,"naive",333,2.07125174203561,3.21798778283637,1,3,0,6,0,1.64835170092269,1.80996643627859
"6214","noroBE",6,2,"naive",333,1.88306773131177,2.83089581243794,1,3,0,6,5,3.20550113587401,2.02204403712079
"6215","noroBE",6,3,"naive",333,1.51554603704254,2.12950020968516,0,2,0,5,1,1.19673567825072,1.83945319802146
"6216","noroBE",6,4,"naive",333,1.56142266748278,2.21310905336308,0,2,0,5,4,2.84177935853949,1.84177860629907
"6217","noroBE",7,1,"naive",333,3.71464419191316,7.40299423401142,2,5,0,10,4,2.01321819586024,1.80996643627859
"6218","noroBE",7,2,"naive",333,3.37714941604433,6.4257339364039,1,5,0,9,2,1.71534008487627,2.02204403712079
"6219","noroBE",7,3,"naive",333,2.71802512935691,4.69274103427567,1,4,0,8,4,2.15195065865669,1.83945319802146
"6220","noroBE",7,4,"naive",333,2.80030163652928,4.8963790451699,1,4,0,8,2,1.60476696750328,1.84177860629907
"6221","noroBE",8,1,"naive",333,2.55926245816701,4.31002538192208,1,4,0,8,2,1.56923735983714,1.80996643627859
"6222","noroBE",8,2,"naive",333,2.32674013164406,3.77382315989775,1,3,0,7,3,1.85334393705222,2.02204403712079
"6223","noroBE",8,3,"naive",333,1.87262610213417,2.80997189410634,1,3,0,6,1,1.29676211605214,1.83945319802146
"6224","noroBE",8,4,"naive",333,1.92931179398421,2.92426470530847,1,3,0,6,2,1.52955016409565,1.84177860629907
"6225","noroBE",9,1,"naive",333,1.90789796784697,2.88088707809639,1,3,0,6,2,1.53015087077692,1.80996643627859
"6226","noroBE",9,2,"naive",333,1.73455549848183,2.53877405315495,1,3,0,6,1,1.25528645469076,2.02204403712079
"6227","noroBE",9,3,"naive",333,1.39601920209382,1.91695052623387,0,2,0,5,2,1.60958317235742,1.83945319802146
"6228","noroBE",9,4,"naive",333,1.43827767227986,1.99122423905608,0,2,0,5,1,1.17885756823835,1.84177860629907
"6229","noroBE",10,1,"naive",333,4.10852309325756,8.62052374391974,2,6,0,11,0,2.77248181759099,1.80996643627859
"6230","noroBE",10,2,"naive",333,3.73524236733244,7.4646105624498,2,5,0,10,2,1.79556276259429,2.02204403712079
"6231","noroBE",10,3,"naive",333,3.00622843940965,5.4219209160374,1,4,0,9,1,1.69545847061109,1.83945319802146
"6232","noroBE",10,4,"naive",333,3.09722906081134,5.66138444836358,1,4,0,9,0,2.25649969263019,1.84177860629907
"6233","noroBE",11,1,"naive",333,3.1303541405182,5.74965046729384,1,4,0,9,1,1.74142478451445,1.80996643627859
"6234","noroBE",11,2,"naive",333,2.84594515961386,5.0109094783205,1,4,0,8,3,1.80252152067799,2.02204403712079
"6235","noroBE",11,3,"naive",333,2.29049695694619,3.69284924377974,1,3,0,7,7,4.0672781234376,1.83945319802146
"6236","noroBE",11,4,"naive",333,2.3598318896041,3.84836952687413,1,3,0,7,4,2.27556375606378,1.84177860629907
"6237","noroBE",12,1,"naive",333,2.2041720173605,3.50281166547668,1,3,0,7,2,1.53492536128271,1.80996643627859
"6238","noroBE",12,2,"naive",333,2.00391150718973,3.07729464154102,1,3,0,6,1,1.33860404848868,2.02204403712079
"6239","noroBE",12,3,"naive",333,1.61280451722769,2.30808678128152,0,2,0,5,2,1.55818403830959,1.83945319802146
"6240","noroBE",12,4,"naive",333,1.66162522936758,2.39963794435186,0,2,0,5,5,3.47990651052411,1.84177860629907
"6241","noroBE",1,1,"naive",334,1.9185900979717,2.90215199379311,1,3,0,6,2,1.5297611980452,2.02166671810133
"6242","noroBE",1,2,"naive",334,1.54428336283344,2.18150612863875,0,2,0,5,1,1.2037657061885,1.83894673097671
"6243","noroBE",1,3,"naive",334,1.59100551230368,2.2673697969456,0,2,0,5,3,2.12227268715468,1.84221371987772
"6244","noroBE",1,4,"naive",334,1.44552777416558,2.00385676529641,0,2,0,5,1,1.18042476903259,1.52550746023966
"6245","noroBE",2,1,"naive",334,1.34747113458887,1.83262136174042,0,2,0,5,0,1.15088765021682,2.02166671810133
"6246","noroBE",2,2,"naive",334,1.08458667499836,1.39890219585168,0,2,0,4,2,1.7553430590304,1.83894673097671
"6247","noroBE",2,3,"naive",334,1.11740074394599,1.45102315014665,0,2,0,4,0,0.977781424865973,1.84221371987772
"6248","noroBE",2,4,"naive",334,1.01522829289789,1.29062879186314,0,2,0,4,2,1.80440390870644,1.52550746023966
"6249","noroBE",3,1,"naive",334,2.0356960976046,3.1429907083471,1,3,0,6,6,3.71671844003257,2.02166671810133
"6250","noroBE",3,2,"naive",334,1.63854260409204,2.35592840097611,0,2,0,5,1,1.22832864766326,1.83894673097671
"6251","noroBE",3,3,"naive",334,1.68811655813716,2.44956790193616,1,3,0,6,0,1.39332886960905,1.84221371987772
"6252","noroBE",3,4,"naive",334,1.5337592182712,2.16232635321917,0,2,0,5,3,2.15944548321837,1.52550746023966
"6253","noroBE",4,1,"naive",334,1.71480275940035,2.5005188468367,1,3,0,6,5,3.40808091989711,2.02166671810133
"6254","noroBE",4,2,"naive",334,1.38025385134762,1.88929774629821,0,2,0,5,4,3.06602338162733,1.83894673097671
"6255","noroBE",4,3,"naive",334,1.42201330320833,1.9623253076366,0,2,0,5,1,1.17528157642635,1.84221371987772
"6256","noroBE",4,4,"naive",334,1.29198780841698,1.73800759860745,0,2,0,5,0,1.10986846304353,1.52550746023966
"6257","noroBE",5,1,"naive",334,1.82391875982071,2.71280928808754,1,3,0,6,0,1.48576576668916,2.02166671810133
"6258","noroBE",5,2,"naive",334,1.46808189979123,2.04396968410529,0,2,0,5,0,1.23853472539568,1.83894673097671
"6259","noroBE",5,3,"naive",334,1.51249858108653,2.12376037236818,0,2,0,5,0,1.2703018166631,1.84221371987772
"6260","noroBE",5,4,"naive",334,1.3741993289394,1.87878714794848,0,2,0,5,1,1.16537258931172,1.52550746023966
"6261","noroBE",6,1,"naive",334,1.87976199804438,2.8239164145108,1,3,0,6,5,3.20919170946164,2.02166671810133
"6262","noroBE",6,2,"naive",334,1.51303041891823,2.12472216009287,0,2,0,5,1,1.19609252785201,1.83894673097671
"6263","noroBE",6,3,"naive",334,1.55880701347793,2.20807202587606,0,2,0,5,4,2.8446774625449,1.84221371987772
"6264","noroBE",6,4,"naive",334,1.41627342904916,1.95223236061916,0,2,0,5,0,1.20113704349298,1.52550746023966
"6265","noroBE",7,1,"naive",334,3.37907232101904,6.43000252074728,2,5,0,9,2,1.71571314380794,2.02166671810133
"6266","noroBE",7,2,"naive",334,2.71983326333089,4.69644722978203,1,4,0,8,4,2.15137963024344,1.83894673097671
"6267","noroBE",7,3,"naive",334,2.80212156567348,4.90014938761171,1,4,0,8,2,1.60500694129833,1.84221371987772
"6268","noroBE",7,4,"naive",334,2.54590227277365,4.27779407100385,1,4,0,8,1,1.52665043645216,1.52550746023966
"6269","noroBE",8,1,"naive",334,2.32642955725291,3.7725921106342,1,3,0,7,3,1.85331948432896,2.02166671810133
