"","h1","h2","h3","h4","h5","h6","h7","h8"
"t_cond=1066",4.24201930903152,4.59595301159564,5.45827213701533,5.79894470880086,6.22349986404666,4.68349902290356,5.39313844635403,4.61548191700016
"t_cond=1067",4.95044672232813,5.91447124232452,6.48854954778475,6.87742740811204,4.94307925408256,5.90051226681471,4.74043839926241,5.23973145530649
"t_cond=1068",4.92936297689627,5.50778818519729,5.8736208899337,4.23709936813059,5.10682668902968,4.1932386029104,4.53731273206396,5.81722177783499
"t_cond=1069",4.41537885738877,4.87400388920927,3.6912282694469,4.26338425958811,3.72193401832095,3.98208791116294,4.93113329809918,4.54365653088321
"t_cond=1070",3.98344674164419,3.47591455366814,3.63587162055045,3.45632419278413,3.48667270743426,4.23616237022866,3.91328888169536,3.36493864422396
"t_cond=1071",3.59359233283195,3.21707181193262,3.46341531500547,3.22739786397603,3.67342818472808,3.48441610118711,3.32294341237075,4.13360491563337
"t_cond=1072",3.49020686691654,3.30646885245312,3.30850882980252,4.21977389949165,3.89037604710882,3.28871911961867,4.63731134459815,4.10865854921382
"t_cond=1073",3.37208249117046,3.07703783974807,3.73782765328622,3.48864957890736,3.2516510316626,4.13568991968653,3.82349349613153,3.01482088502001
"t_cond=1074",3.20977731702102,4.26334131829119,3.9576537148515,3.16682001010008,4.66094839720577,4.22102317068273,3.11274388217681,3.05472921309866
"t_cond=1075",3.89052191649685,3.57930440942676,3.13113109681674,4.34114057833295,3.94797343838484,2.94802499941768,3.01995707742132,2.89750636843864
"t_cond=1076",2.81866165152019,3.36987984638154,3.49510337107851,3.2209012050508,2.85438393003402,3.09726842960541,2.81349630460405,2.69281938264981
"t_cond=1077",3.86452558492475,3.17047332724304,2.91114792398934,2.86100033428017,3.226872867119,2.82771397939523,2.61290929173387,2.72510200810659
"t_cond=1078",4.62949392578981,3.72664097956756,2.73370083609925,2.90461382269635,2.76629752029459,2.86923844798107,2.69641824170983,2.87826408980407
"t_cond=1079",2.50169241652397,2.77159996672214,3.40809280745421,2.81814266452379,2.41588646346042,2.70352106663879,2.44032222898328,2.43636638767059
"t_cond=1080",3.04178690061553,3.88084451488578,3.03072332758494,2.32682880831305,2.79496374017587,2.29968495074704,2.29137106676443,2.47736170493338
"t_cond=1081",3.15263248557452,2.69973920897069,2.41319207238415,2.56461532167159,2.42783473013536,2.50891221799786,2.46875258730783,2.4351789742033
"t_cond=1082",2.42650511281768,2.71610673229874,2.49413816867324,2.82322722828647,2.87841297960363,2.48918447129523,2.47525906563008,2.53374886076968
"t_cond=1083",2.72954457959247,2.43768883567164,2.85210458393244,2.85685953953802,2.44358850910796,2.44330315450904,2.51665969022058,2.41977369424514
"t_cond=1084",2.33793339993359,2.47767459141317,2.46611928524218,2.30889300574549,2.37648946420444,2.28703542117743,2.30580950841391,2.29729717133028
"t_cond=1085",2.71485629560963,2.66284349917371,2.26530498998934,2.3182366999692,2.3787019075264,2.31230614086119,2.34680712612568,2.44131567680481
"t_cond=1086",2.07215739511389,2.20982499028285,2.31606909884476,2.08961282587364,2.14905765886083,2.19234374796843,2.17743167807484,2.23496141230203
"t_cond=1087",2.26465849588416,2.40151209335755,1.94568752861183,2.13850107053341,2.14776621493891,2.03659018030654,2.13203884096041,2.17493366320408
"t_cond=1088",2.115482926298,1.98146769940368,2.05680919599147,2.13053280302032,2.14548308097397,2.19248427615527,2.2878642141538,2.56211209630846
"t_cond=1089",2.06251903530388,2.03456641966193,2.101753830299,2.251328943275,2.2300133767349,2.36552579574698,2.51637591411035,2.4940594935283
"t_cond=1090",1.86257372949401,1.99448515351744,2.03297217311826,2.06826169666832,2.12807540443639,2.54516276586576,2.32703084184525,2.41287207631644
"t_cond=1091",1.87443340455108,2.0401714834249,2.02782758797987,2.20813524011002,2.47495646398781,2.32836310059075,2.38517642359318,2.58007873563089
"t_cond=1092",1.9974042784414,1.95555525466266,2.10238919293129,2.45946715309542,2.31913830577281,2.3332427468447,2.55652202860463,2.82403125270165
"t_cond=1093",1.73425269303603,1.87838551603268,2.5713124986154,2.05432985034223,2.21008990045086,2.54475790198815,2.83030214484802,4.93870197005898
"t_cond=1094",1.83001166236657,2.50729063205357,2.03766279009442,2.13446350856409,2.48995693921926,2.78056615616972,5.08923295253432,3.22747918860739
"t_cond=1095",2.86657505661787,1.84035283559823,1.97633002388157,2.50205914176587,2.83309068372407,5.52148757360247,3.29353643869729,5.56145033039842
"t_cond=1096",2.47961524554351,2.21988768005879,2.32712708658057,2.56974144843489,4.80632864839281,3.03610246381605,5.0212352055992,4.80221277263137
"t_cond=1097",1.76047593129049,2.29940115629714,2.7583229219953,6.07064266687847,3.29736986644678,5.91940016331561,5.5837786417044,4.88340372683217
"t_cond=1098",2.22342137402513,2.72559102386404,6.97877547438577,3.30856962071598,6.28676680519531,5.99156428989883,4.99203917691361,5.73708827328991
"t_cond=1099",2.36750267062891,6.72557878695606,3.02920665900005,6.04904608458511,5.5569762971527,4.61716503261805,5.53477519047083,4.51034777074396
"t_cond=1100",7.07718806142917,2.77424224737197,5.88996726075795,5.33271126835984,4.53333977372988,5.31794029633095,4.25958386808053,5.14812489814084
"t_cond=1101",3.2979340922305,3.73997994674363,3.64183939389226,3.48042065549514,3.99782794973347,3.71694311148489,4.19091087777906,4.36865721722298
"t_cond=1102",5.1171512272932,4.19360882862346,3.6121037780262,4.39918935711,3.78036077286678,4.48780581742168,4.60333089227349,4.73327442969427
"t_cond=1103",3.17969774324354,3.32856078058585,3.68536325530226,3.69217124585971,3.99374630465945,4.17376380722085,4.31361284855566,4.33104505361242
"t_cond=1104",3.20573236032349,3.53027547691883,3.63056125308288,3.88194961831422,4.08161258850688,4.19646522335605,4.28167908245242,4.53606423621992
"t_cond=1105",3.42305069600723,3.49556395865716,3.81428991896938,4.05139197356696,4.16549396733212,4.23212480920051,4.54986524514028,4.32197742093611
"t_cond=1106",3.60214128374122,3.68471077714426,3.90519953924684,4.0719167006897,4.12928741626041,4.44370678665336,4.26946667653434,4.32109510308382
"t_cond=1107",3.68112647688762,3.94272873015574,4.0953431953024,4.14711190251104,4.62580926228975,4.22015118292022,4.33690033565236,4.08978000436813
"t_cond=1108",3.6312252380239,3.90134026774514,3.96032259734779,4.33060969496671,4.13787117807756,4.22610758922519,4.11621662411604,4.15701796020943
"t_cond=1109",3.6782139250398,3.84817143713258,4.20308347622537,4.05108131496515,4.15194967819353,4.17355830204102,4.17484347162571,4.29142644822548
"t_cond=1110",3.69288484190767,4.08542219850703,3.9713601151424,4.06981342484646,4.16538596346049,4.14382463001392,4.25320008554659,4.21997313663701
"t_cond=1111",3.95348246575353,3.88729693339108,3.96811506082676,4.13618511548187,4.08702856030842,4.20478710000472,4.23817648244902,4.10504230714602
"t_cond=1112",3.87632106601212,3.94818462679816,4.35272237411828,4.16959102182508,4.12142200283383,4.40221043213628,4.11876483430471,4.6549541251672
"t_cond=1113",3.73607042426453,4.16851457443302,3.9597977832038,4.04475613326223,4.23749393676417,4.02591341831074,4.40114846558259,4.67322744520518
"t_cond=1114",4.18858084934308,3.87795514157335,3.96070785877697,4.21620173387808,3.93211820487274,4.49414693754767,4.60517981184344,4.09587046508942
"t_cond=1115",3.5877387372846,4.01888687300862,3.7713986386378,3.8563125808971,4.02657279338681,4.15608524005293,3.78343396321497,4.54532738197121
"t_cond=1116",3.89097207738483,3.75570939555878,3.7650248740101,4.05505265126329,4.2452021415733,3.84719375059982,4.60782657978064,3.77177502051621
"t_cond=1117",4.10893458699689,3.69067523198257,4.50816013256406,4.78951187254866,4.03135874450317,5.00438796270762,3.87092785441507,4.19253079266742
"t_cond=1118",3.64801546616176,3.96552002684213,4.16256514073745,3.61629417230823,4.45496320923906,3.6257624496483,3.81671682602639,3.65127909183426
"t_cond=1119",4.44779210184201,4.49443145561953,3.79784542893115,4.95589924579914,3.69098128643902,4.04021083579121,3.82895109316197,3.65276800328808
"t_cond=1120",3.58523500142338,3.3133526056998,4.05407598614959,3.30657437238135,3.47332980182315,3.38751993337888,3.34402791997101,3.41133286119267
"t_cond=1121",3.08190410500107,3.6199012738888,3.2014829932736,3.20365643375847,3.1800122766004,3.16650077928837,3.41074889690903,3.24998527918803
"t_cond=1122",3.75602679835584,3.1287702825429,3.1622971911708,3.14088103433201,3.12870232549392,3.40382618639337,3.22904028735501,3.10534062097487
"t_cond=1123",3.32437662553749,2.88587151839853,2.94461236764824,3.03432656101411,3.61933052895335,3.28912414517832,3.06418738673319,2.89760157809543
"t_cond=1124",2.99138225699171,2.94691382987767,2.9863774666786,3.38109553833112,3.17847233751996,3.04622493876936,3.05249469624271,2.97590232514727
"t_cond=1125",2.75622557172525,2.87320650867636,3.51685266117268,3.21470549403374,2.9972129040429,2.88682414947422,2.9643344839931,2.82737133470554
"t_cond=1126",2.7531601433132,3.49816114844644,3.1565126222745,2.92720262104748,2.86194820135449,2.9694377088843,2.80527714632622,2.75699219394315
"t_cond=1127",3.47372736532268,3.12759909043194,2.86396525341548,2.86199329785567,2.89853603483448,2.76606793719314,2.78904636683376,2.73553796883453
"t_cond=1128",2.82754098502498,2.84454580528404,3.20922951160662,2.86588644503518,3.02530235539667,2.91929283769347,2.88510414074035,3.2885274649849
"t_cond=1129",2.75685215669914,3.30204527753986,2.82417755067021,3.01827476265584,2.86608279488121,2.84569974138254,3.23949308469513,3.50113245515993
"t_cond=1130",3.15600027086309,2.7251398556013,2.89604704244499,2.79537123431828,2.76687311715022,3.29049952554504,3.55994825777764,3.70974971455295
"t_cond=1131",2.62657078805912,2.56455162233948,2.51323573487107,2.51181583482615,3.59239447979676,3.98076522750055,4.10005760650343,3.04264773229971
"t_cond=1132",2.63618175072671,2.52196397064558,2.52638959881277,3.45374038043705,3.80689138577969,3.95979213030297,3.01635858002871,2.75754451185784
"t_cond=1133",2.30526450376918,2.37573699741283,3.81702044572071,4.27714930176328,4.41007996302378,3.09096137982521,2.80390708935736,3.13616887022527
"t_cond=1134",2.26629561507129,3.97321879975282,4.36898762316814,4.60236630930299,3.12636113510683,2.83603952084743,3.13436430423219,3.13381305525896
"t_cond=1135",4.47393973446944,4.84762375325488,4.88228191467321,3.18322753879289,2.82666511283847,3.15893205028906,3.23261503010419,3.05205177644464
"t_cond=1136",3.30084964269688,3.69361782085308,2.65061870187778,2.54243583779972,2.72912768433812,2.79235148348638,2.7685322999405,4.22161319408632
"t_cond=1137",3.0035949358402,2.54663149316856,2.58375161444091,2.60019449774321,2.68880169648242,2.67636950154339,3.78759219891118,2.61518346451753
"t_cond=1138",2.6324249059117,2.73990747035043,2.62943938423437,2.64473117396244,2.66303361468534,3.56377552822553,2.70681796528213,3.47531377383299
"t_cond=1139",2.48391130810426,2.50437934134643,2.5523415086719,2.57161759153908,3.77450110606898,2.60300517282777,3.5690964125857,3.58068952012746
"t_cond=1140",2.35998269337572,2.50495408795938,2.5081240439352,4.06438176805586,2.51134041482023,3.84540451119519,3.75913344308112,4.50316376856088
"t_cond=1141",2.36950570402644,2.43600073293028,4.07864302779203,2.46252645632377,3.80305907589875,3.67494954586528,4.52477902610162,6.9549200624642
"t_cond=1142",2.29616032992433,4.06753605195761,2.41227660795427,3.71002816625066,3.71672587758882,4.387190910041,6.67934457635425,5.06337160376136
"t_cond=1143",4.32997801878914,2.35147863050854,3.78645186125044,3.66819601118129,4.51472651795484,6.81811474350111,5.04015238090384,7.86594956406438
"t_cond=1144",3.21022759360139,2.97366440215399,2.97954747269308,3.58429968505556,5.84383190462475,4.29679361979693,6.59010862323094,5.397186786634
"t_cond=1145",3.81969390485756,3.39545223250693,4.42986850062968,7.53941996251948,5.05467510784343,8.05057446943395,6.11069683181245,3.84568102299435
"t_cond=1146",2.70671820917063,3.57923489070673,6.25514503367541,4.22998859243045,6.86447672380675,5.31938666231381,3.56708799075901,3.47464632340795
"t_cond=1147",3.35055933464769,6.44475067268585,4.05042384438028,6.88970651366742,5.31030140448617,3.49530038735323,3.47000184685717,4.21436803892894
"t_cond=1148",5.66385935582653,3.57968253644866,6.28963610920615,4.70931542586985,3.44196771880882,3.5674170647554,4.01056155885514,3.92696649917824
"t_cond=1149",3.19225782957788,4.46318097987506,3.76358765814125,4.02613165919368,4.54695967424508,4.0032723074217,4.263041303315,4.28161326869008
"t_cond=1150",5.09329037188873,3.79436663985862,3.83726090649922,4.3675850967718,3.87041262191541,4.11329948218315,4.17391085108806,4.51475443351925
"t_cond=1151",3.52697468476844,5.30910836587855,6.16244634224988,4.36635566620925,5.00322213181734,4.68016025669185,5.43631138540893,4.79574896485089
"t_cond=1152",5.29919474390647,6.22212195294008,4.23415598371728,4.77476152741723,4.58409221344442,5.45797957227671,4.61178233601128,4.67759136917463
"t_cond=1153",4.47080501254086,3.56191931810606,3.8284224384437,3.91575583591419,4.36914040472957,4.28022508466762,4.44525156633412,4.55028762574538
"t_cond=1154",3.65374615648961,3.42436422407751,3.80144023161067,3.76299834007543,4.34310649755794,4.53275520908317,4.66245854054416,4.98604612768557
"t_cond=1155",3.46184223059988,3.61365112669347,3.94334542095821,4.13757097943959,4.32092479944087,4.43879101177795,4.79520794311123,4.67560081375762
"t_cond=1156",3.47712507198626,3.69158208653514,4.14873463230736,4.3746405237522,4.48803545365948,4.84891362046577,4.71312190609624,4.81207861428851
"t_cond=1157",3.91891145046696,3.97888145220864,4.20716498828363,4.33884230480215,4.69923806313742,4.63398221426125,4.68777444003959,4.76009657142307
"t_cond=1158",4.48780148204372,4.53159029974676,4.63632928732433,5.17552530618078,4.87168092685309,4.88789193196744,4.98821057143769,5.61532503139785
"t_cond=1159",3.87672343615634,4.15740830414501,4.56568686577383,4.45694943205216,4.55500674086928,4.64771733226944,5.1025083520371,5.90292368158632
"t_cond=1160",3.88987001939816,4.34981043701275,4.29376260140048,4.40759566150547,4.51271479366911,4.95352548602061,5.6859896520784,6.28755276607575
"t_cond=1161",4.13415019064554,4.1725607082371,4.28607246103391,4.42025125277223,4.87619523740382,5.64464571287877,6.16355410261506,6.54139642678728
"t_cond=1162",4.02180323351977,4.18828442279905,4.32233487865815,4.69217825801346,5.37230307795839,5.97868266443968,6.36781282129508,5.23657812768689
"t_cond=1163",4.02578825661766,4.22240008679875,4.62593637357751,5.42603942948516,6.07707533540554,6.55381664228086,5.22546659742181,6.7173385976511
"t_cond=1164",4.0588128801301,4.58457951633129,5.57356732940506,6.3023694156232,6.74128831418879,5.23747640194372,6.81216600292476,7.22080061342134
"t_cond=1165",4.46455466317016,5.59152485741104,6.40390542035872,6.95694046581354,5.17762610113497,7.03624313169023,7.36304778588122,8.33863564503634
"t_cond=1166",5.08786660219771,6.04199824722659,6.50768107347238,4.88621528827438,6.64948831255943,7.11426803074638,7.95443247406335,8.80037653095418
"t_cond=1167",5.13806594590122,5.77344650126814,4.5491453389866,5.97100300958406,6.30333559055514,7.17756886811254,7.85986290831838,8.53455784851102
"t_cond=1168",4.99434626538279,4.49173464141293,5.33583984249421,5.6947658075973,6.52561192268666,7.19816529908856,7.60171125046272,8.61642473606462
"t_cond=1169",4.68450237338055,4.95567112332613,5.30709721357129,6.05343449985357,6.67219377441519,7.25935022630491,8.08802193886886,8.05378528480084
