"","h1","h2","h3","h4"
"t=311",3.17231577675469,3.17608689469134,3.30328212395599,3.41458481531672
"t=312",3.17538302446543,3.30419721999404,3.41594937042517,3.06424286510841
"t=313",3.30487094948687,3.41641926123306,3.06518192450688,3.3232114302422
"t=314",3.41415486075443,3.06523996722907,3.32319417735992,3.25723759770517
"t=315",3.06497725058523,3.31992485697442,3.25836421144833,3.00610669713541
"t=316",3.3180429887914,3.25727606027443,3.00362385300985,3.03501001844591
"t=317",3.25687854614614,3.00057836177308,3.03331403297333,3.17509683290813
"t=318",2.99920417595406,3.03142802166231,3.17417755700258,3.03843466986925
"t=319",3.02933825659173,3.1741846090772,3.03556837769258,3.15145820349188
"t=320",3.17314531843885,3.03396994053813,3.14874415263874,2.81948382722494
"t=321",3.03355320343846,3.14811914309004,2.81770156403864,3.51379237786932
"t=322",3.14582992986035,2.81874791402679,3.51536442114449,2.70811589895198
"t=323",2.81816702027355,3.51366015849197,2.7049591630568,2.5910559092752
"t=324",3.51321371091167,2.70565282786367,2.592326820064,2.6462851646049
"t=325",2.70309303357471,2.5868932640564,2.64223383775066,2.60003622099387
"t=326",2.5841265156834,2.64015017625403,2.59928416275514,2.42775501487469
"t=327",2.63777046014839,2.59811300974969,2.42674208413383,2.08390714219636
"t=328",2.59361699926812,2.42422352218424,2.08238917392627,2.75031847939032
"t=329",2.4203487564966,2.08113882416957,2.74622410042606,1.84063728753988
"t=330",2.07966915561279,2.74079194111471,1.8399224920426,1.8081339106872
"t=331",2.73785257824379,1.83934555794498,1.80878210269027,2.0249069152118
"t=332",1.83764854259086,1.8097024906803,2.02222038105912,1.83939324672414
"t=333",1.80996643627859,2.02204403712079,1.83945319802146,1.84177860629907
"t=334",2.02166671810133,1.83894673097671,1.84221371987772,1.52550746023966
"t=335",1.83865711327828,1.84187100797373,1.52554654760285,1.85322825353383
"t=336",1.8414603945202,1.52608801641398,1.8523687311581,1.42235894194931
"t=337",1.52665890446392,1.85176099968166,1.42235331082867,2.36600587594372
"t=338",1.85220069394178,1.42219047829611,2.3662594716812,2.33669077835389
"t=339",1.4217757474538,2.36509083646936,2.33649890663693,1.62843765070113
"t=340",2.36440483247284,2.3354920656947,1.62866122874315,1.79884840067026
"t=341",2.33378915829669,1.62826468276968,1.79985829249313,1.45652711240948
"t=342",1.62822417931743,1.79960308700053,1.45566613372104,1.84767005730986
"t=343",1.79948151365243,1.45569007853497,1.84726531833718,1.81906290520209
"t=344",1.45551256128302,1.84626643770972,1.81922434133634,1.60779123437124
"t=345",1.84607313386557,1.81917473352323,1.60769712267241,1.92847235295258
"t=346",1.81857648728146,1.60789338446841,1.92882316901099,1.86932100951808
"t=347",1.60794303172762,1.92915938265516,1.86902414428812,2.24277138018795
"t=348",1.92849852099315,1.86849749942421,2.24288873443788,2.14374318513473
"t=349",1.86822958736599,2.2429131103594,2.14338436320733,2.83623080459174
"t=350",2.24238355430247,2.14289692262492,2.83643057868095,2.75442093872559
"t=351",2.14208391494811,2.83593704110741,2.75297928117108,2.51602408934269
"t=352",2.83477812751943,2.7532753842409,2.51571801806089,2.52222095005364
"t=353",2.75345862760928,2.51495476943326,2.52139229557383,2.69192506228134
"t=354",2.51437663201252,2.52159143924302,2.69170388800924,2.76789030069068
"t=355",2.5213185153354,2.69108655252429,2.76656316207897,3.15933863135274
